LOAN_ID,AMOUNT,DUE_MORTGAGE,VALUE,REASON,OCC,TJOB,DCL,CLT,CL_COUNT,RATIO,CONVICTED,VAR_1,VAR_2,VAR_3,DEFAULTER
3685290,13500,110899,130980,1,4,14,0,166.3333333,26,-1,0,0,2,2.3058,1
3683485,16800,85975,130321,1,4,12,0,296.9543396,18,28.45799241,0,0,0,2.1713,0
3683506,14500,77265,130310,1,4,14,1,286.200062,18,28.1816511,0,0,1,1.9893,0
3684898,16100,100899,129980,1,4,7.5,0,103.5,14,-1,0,0,0,0.91614,0
3684493,27000,98223,129190,1,4,0,0,186.2058111,38,34.66064913,1,1,3,2.4152,0
3685694,18500,94851,129157,1,4,12,-1,141.4807035,24,29.97750585,0,0,0,1.6992,0
3683477,29000,91582,127813,1,4,0,0,188.2424028,37,33.17875685,0,1,3,1.3756,0
3682999,28100,95914,127531,1,4,0,0,197.5234881,37,34.88164312,1,1,3,1.3556,0
3685313,26400,94815,127506,1,4,0,0,196.8476245,37,36.02849565,0,0,2,0.97908,0
3685632,28100,86499,126980,1,4,6.5,4,235.3666667,35,-1,1,0,5,2.6169,1
3682794,13900,77029,126980,1,4,15,0,297.3333333,19,-1,0,0,0,0.071054,0
3684617,20900,150406,126743,1,4,4,0,103.4223879,33,32.000311,1,0,2,2.1721,0
3682732,27300,97440,126348,1,4,0,0,187.7785479,38,34.82068944,0,1,3,0.96683,0
3685427,20400,94680,125928,1,4,12,-1,149.6556875,24,33.19367731,0,0,0,1.077,0
3684885,20700,147754,125819,1,4,4,0,98.10958363,34,29.70750665,0,1,3,2.0358,0
3682989,16200,107657,124590,1,4,0,0,130.1788981,29,34.2215674,0,0,0,1.421,0
3684781,10100,90599,123350,1,4,15,0,91.3,4,-1,0,2,1,1.1669,1
3685022,24600,82655,122897,1,4,11,1,109.6501412,18,26.13743668,0,0,0,2.3725,0
3683623,14300,100562,122001,1,4,0,0,140.9839768,20,43.80745956,0,0,0,2.5548,1
3684195,25100,88899,121980,1,4,0,0,194.8,38,-1,0,1,3,2.3657,0
3684107,27300,83793,121282,1,4,6,1,125.2746965,18,29.74248931,0,0,0,1.4692,0
3684548,19100,64657,119760,1,4,19,4,350,20,-1,0,0,0,1.113,1
3683395,17100,85899,119580,1,4,12,-1,138.4666667,25,-1,0,0,0,1.8773,0
3685862,22000,148854,118842,1,4,6,0,94.92588206,34,30.33211463,0,0,3,1.9032,0
3683854,18100,100721,118797,1,4,0,0,127.4264397,30,37.88741107,0,0,0,0.21916,0
3683427,20600,53337,118711,1,4,14,0,259.5210694,20,26.15692719,0,0,0,1.0401,0
3684321,17300,55153,118698,1,4,15,0,277.9110829,20,26.70615871,0,0,0,1.8401,0
3684758,18400,89998,118525,1,4,12,0,141.5158506,18,38.90923169,0,0,3,2.3835,0
3683219,26100,81663,118368,1,4,9,0,131.1924181,18,28.16413466,0,0,0,1.9599,0
3683954,23600,147595,118180,1,4,4,0,104.6727859,34,30.37171141,0,0,2,1.384,0
3684048,15000,89771,118007,1,4,0,1,156.4454529,34,33.14569677,0,1,1,2.2349,0
3682916,21000,152893,117914,1,4,4,0,99.50936023,34,32.32318716,1,0,3,1.1154,0
3685474,25600,84166,117813,1,4,12,1,124.7568565,18,27.48115778,0,0,0,2.6995,0
3684499,14200,86629,117647,1,4,1,2,135.3555745,34,31.99051047,1,0,0,1.6443,0
3684754,25600,79588,117557,1,4,9,0,115.9684987,19,26.49488637,0,0,0,2.3607,0
3685665,15400,109666,117532,1,4,0,0,126.9425923,30,37.69939304,1,0,0,1.3871,0
3683760,17600,101253,117189,1,4,1,0,137.1582225,30,36.8617233,0,0,0,0.38389,0
3685144,25100,83523,116956,1,4,9,0,130.5495932,19,29.43773368,1,0,0,2.4574,0
3683425,19400,90903,116807,1,4,6,0,164.2821181,20,20.21603258,0,0,1,2.082,0
3683748,18900,88727,116663,1,4,6,0,142.841398,20,21.68927834,0,0,1,1.2268,0
3685191,17900,53902,116414,1,4,18,0,269.715304,19,24.26197177,0,0,0,0.79892,0
3682879,12100,97549,115911,1,4,11,0,200.828042,17,34.39794397,0,0,1,1.986,0
3685441,17500,102127,115878,1,4,0,0,145.1981676,30,35.12415035,0,0,0,2.3402,0
3683866,20900,56263,115740,1,4,16,0,262.8140558,19,24.80795817,0,0,0,1.2205,0
3684359,18700,84773,115739,1,4,9,0,147.0698108,18,39.84431993,0,0,3,0.82615,0
3683492,19300,96300,115525,1,4,7,0,129.7145138,20,22.19728999,0,0,1,1.3514,0
3685207,15100,99899,114980,1,4,1,0,129.8666667,30,-1,0,0,0,2.3214,0
3684261,10000,47266,114817,1,4,4,0,211.4355336,10,25.05210854,0,0,0,1.6487,0
3682793,21400,56628,114623,1,4,14,3,277.170167,36,25.84088323,0,0,1,1.5223,0
3684802,27800,77785,114474,1,4,9,0,119.4713538,18,28.35407839,0,0,0,2.2308,0
3685339,16000,89916,114247,1,4,8,0,206.2183294,36,41.24051218,0,0,2,1.3223,0
3682836,15000,87066,114199,1,4,8,0,195.1131735,36,41.3397639,0,0,2,1.9908,0
3683004,12900,85150,114003,1,4,1,2,144.6827959,33,31.92327241,1,1,0,1.5158,0
3683679,22000,62286,113807,1,4,15,3,282.0591408,36,26.04170911,0,0,1,2.4557,0
3683983,19000,52539,113371,1,4,16,0,258.5237966,19,27.80232371,0,0,0,2.7385,0
3686192,14400,85377,113352,1,4,9,0,191.7530437,36,40.78814232,0,0,1,2.6165,0
3686181,19800,92939,113342,1,4,6,0,136.8138569,21,19.71439447,0,0,3,1.1795,0
3684353,24700,82998,113225,1,4,9,1,123.7492164,19,28.13573109,0,0,0,1.9114,0
3685555,11100,48792,113203,1,4,7,1,238.0980813,9,22.01337641,0,0,0,0.31888,0
3685131,9900,53542,113141,1,4,5,1,231.3032566,9,23.7836104,1,0,0,2.5557,0
3683701,25600,79492,113043,1,4,9,0,136.7406135,19,28.05079318,0,0,0,0.28462,0
3684395,3000,78499,112980,1,4,6,0,166.3333333,26,-1,0,1,2,2.3781,1
3684705,18100,88408,112913,1,4,4,0,151.8023694,21,23.21094121,1,0,1,1.344,0
3685915,10100,88676.5,111994,1,4,13,0,183.6333333,18,-1,0,0,2,1.9687,0
3683527,28200,71999,111980,1,4,20,1,121.7333333,58,-1,1,4,1,1.1657,1
3684507,15900,89664,111772,1,4,1,2,144.3555312,34,33.06883512,0,0,1,2.265,0
3685082,14800,90561,111758,1,4,1,1,149.4232463,33,31.78010155,0,1,0,1.1283,0
3682984,12300,86674,111552,1,4,0,1,139.6100805,33,34.36180836,0,1,1,1.6774,0
3684435,12300,90053,110459,1,4,9,0,197.9264059,37,43.1990315,1,0,2,2.4461,0
3685568,17400,91031,110420,1,4,10,0,148.5533245,19,36.43721874,0,0,2,1.4012,0
3685757,11000,86653,109980,1,4,13,2,104.4333333,19,-1,0,0,0,2.0613,1
3683491,18800,93109,109960,1,4,7,0,146.4859265,20,22.50623552,0,0,2,0.97522,0
3684606,22100,74099,109780,1,4,1,0,318.5333333,42,-1,0,1,4,0.92002,1
3685419,16000,87899,109480,1,4,7,0,139,21,-1,0,0,2,1.3364,0
3683972,23100,72537,109163,1,4,2,0,178.611648,22,48.28759122,0,0,2,1.2364,1
3683582,16500,81599,109005,1,4,10,0,156.2666667,19,-1,0,0,3,1.0073,0
3684607,21700,61696,108987,1,4,14,2,268.8877899,35,26.10217153,0,0,0,1.3609,0
3684225,15200,81197,108927,1,4,9,0,195.4434657,35,42.25594075,0,0,1,2.7569,0
3686064,26800,73367,108754,1,4,11,0,291.0805914,32,39.0522045,1,0,1,0.69144,0
3684055,13600,80122,108471,1,4,4,4,128.8,27,-1,0,0,2,0.73528,1
3683045,25500,68934,108345,1,4,13,0,282.2219109,33,39.5533415,1,0,1,2.2721,0
3682724,20400,59708,107974,1,4,15,3,264.9912932,36,26.51856379,0,0,0,1.2251,0
3686094,10900,64204,107354,1,4,9,0,98.86132576,36,37.00638566,0,0,0,1.6886,1
3685857,11700,50332,107072,1,4,5,1,226.1816913,9,24.96259473,1,0,0,0.80657,0
3685503,16100,87992,106923,1,4,7,0,208.2028505,36,42.5830795,1,0,1,1.4782,0
3684145,27700,72367,106886,1,4,12,0,289.8495515,32,38.99401301,1,0,1,1.5318,0
3685707,25900,70703,106872,1,4,12,0,292.0720275,33,40.78228326,0,0,1,1.9586,0
3683827,16700,81174,106671,1,4,1,0,290.376138,20,38.48524099,0,0,1,0.98849,0
3685168,15700,75600,106369,1,4,0,0,279.6803944,21,40.11825906,0,0,2,1.5603,0
3683858,21300,69111,106253,1,4,12,1,98.2311228,22,18.12489583,0,0,0,2.0974,1
3685188,16200,76880,105994,1,4,0,0,270.3426287,21,39.80911228,0,0,1,2.1015,0
3682660,9400,84799,105778,1,4,2,0,42.8072046,3,26.9666979,0,0,1,1.0473,1
3686030,23700,57226,105391,1,4,14,3,277.1823627,35,29.2930325,0,0,0,2.4394,0
3684670,8100,82446,105341,1,4,24,0,53.59326412,13,32.17092259,0,0,2,2.1052,0
3685281,12100,80899,105230,1,4,9,0,201.9,37,-1,0,0,2,2.7165,0
3685111,20100,55645,105210,1,4,16,3,283.0666667,36,-1,0,0,1,0.80168,0
3685308,10000,88135,104933,1,4,1,0,52.64870524,2,28.63263209,0,0,0,1.4349,1
3683409,27000,69345,104570,1,4,11,0,288.2759924,32,41.50906043,0,0,1,1.8213,0
3682847,16000,89399,104180,1,4,15,3,184.6333333,37,-1,0,0,0,1.8446,1
3686009,9100,84431,103980,1,4,3,0,51.66666667,3,-1,0,0,1,1.465,1
3684060,24500,61159,103822,1,4,1,0,180.5402847,26,33.60045514,0,0,0,2.2539,0
3685065,21600,90220,103758,1,4,2,0,129.6427857,20,34.29267592,0,0,0,2.6355,0
3683008,25300,55182,103304,1,4,0,0,182.4513682,26,32.93386047,0,0,0,2.4281,0
3685262,20100,71899,102980,1,4,0.5,0,175.3,23,-1,0,0,3,2.5341,1
3686111,14500,80022,102203,1,4,9,0,177.418283,30,27.65495462,0,2,0,1.9523,0
3685025,28400,68858,102028,1,4,12,0,279.7147042,32,39.94275013,0,0,1,2.1425,0
3685293,25400,62439,101145,1,4,0,0,196.4513312,25,35.21086451,0,0,0,1.8374,0
3684779,22500,91301,100825,1,4,2,0,133.2166218,20,35.69247123,0,1,0,1.7342,0
3682708,12600,77691,100792,1,4,10,0,183.9569956,29,27.39587324,0,2,1,1.7404,0
3683634,9100,75352,100626,1,4,3,0,127.309835,26,33.76846632,0,0,0,2.6636,0
3684316,9400,73151,100517,1,4,2,0,100.7745271,26,34.52463507,1,0,0,1.6256,0
3683035,25300,63157,100372,1,4,0,0,195.7013158,25,35.28446098,0,0,0,1.288,0
3685405,11400,78801,100312,1,4,4,0,117.9987995,26,34.69307147,1,0,0,2.3363,0
3683083,10700,82264,100252,1,4,3,0,123.4835943,26,33.66164695,1,1,0,1.6481,0
3683203,27700,73745,100196,1,4,12,0,283.3706614,33,38.20125134,0,0,1,0.85054,0
3683831,23400,71633,100052,1,4,6,7,123.7994431,21,34.54043859,1,0,0,1.2209,1
3684496,15400,82338,99876,1,4,1,0,282.2003291,21,39.4188714,0,0,1,1.4935,0
3683326,20100,68857,99855,1,4,11,1,118.6666667,23,-1,0,1,0,1.7992,1
3685734,15400,82938,99610,1,4,8,2,355.4602994,42,38.27595101,0,1,0,2.6437,0
3685856,15100,73234,99380,1,4,0.5,0,274.9333333,21,-1,0,0,2,1.2812,0
3685775,22700,58949,99132,1,4,0,0,196.0838618,26,33.41421221,0,0,0,0.87582,0
3682767,25100,64899,98980,1,4,12,0,284.0666667,33,-1,1,0,1,1.4458,0
3683244,5100,78464,98480,1,4,24,0,52.76666667,14,-1,1,0,3,1.2286,0
3682797,24400,70811,98333,1,4,9,0,127.2435974,26,36.38253142,0,1,3,1.8742,0
3685963,8800,78961,98018,1,4,4,0,140.2640336,26,33.58803554,1,0,0,2.6838,0
3684791,41400,41899,97980,1,4,12,0,223.2,23,-1,0,0,0,2.0585,1
3683932,6200,77164,97924,1,4,0,-1,0,0,28.88646306,0,0,0,1.2677,0
3685745,8200,81221,97803,1,4,3,0,119.468506,25,32.72677759,0,0,0,2.6099,0
3684381,22100,53909,97780,1,4,1,0,193.7333333,26,-1,0,0,0,1.6416,0
3684179,21100,90324,97721,1,4,1,0,124.9728061,20,33.57414529,0,0,0,1.5014,0
3683776,6600,80638,97610,1,4,1,-1,0,0,30.54126454,0,0,0,0.82164,0
3682769,10000,73703,97393,1,4,5,0,108.3330245,25,33.5348796,0,0,0,2.4477,0
3684792,6400,79566,96968,1,4,1,-1,0,0,29.84596072,0,0,0,1.7632,0
3684266,15400,61993,96918,1,4,9,0,110,15,25.41714251,0,0,0,1.6841,0
3683281,14000,76906,96698,1,4,8,0,184.6086672,30,26.44131452,0,2,0,2.6151,0
3684789,14800,76787,96532,1,4,9,0,190.5639063,30,29.42770877,0,2,0,2.0149,0
3683564,8100,75589,96497,1,4,1,-1,0,0,27.34615739,0,0,0,2.0777,0
3685908,9000,77160,96414,1,4,3,0,145.0370039,26,33.91846584,0,0,0,1.6256,0
3683105,24600,67235,96040,1,4,8,1,143.3442498,25,35.98985624,0,0,3,1.0672,0
3684301,13400,76562,96002,1,4,10,0,181.0294503,30,27.05500676,0,2,1,1.2704,0
3685371,8800,75907,95956,1,4,0,-1,0,0,30.03224516,0,0,0,1.2335,0
3683222,17100,83147,95866,1,4,8,2,350.4300794,41,36.06994724,0,0,0,2.2036,0
3682760,15300,77535,95662,1,4,10,1,336.8413218,41,37.99254375,0,1,0,1.3471,0
3683591,6200,78652,95413,1,4,0,-1,0,0,28.93511742,0,0,0,2.6392,0
3682875,8000,77120,95296,1,4,4,0,117.3094934,25,35.43979658,0,0,0,0.81959,0
3682835,18400,55483,95216,1,4,10,0,110,15,24.60063319,1,0,1,1.8399,0
3685204,21300,91658,95145,1,4,2,0,107.8357327,19,34.22668917,1,0,0,1.2284,0
3685541,15400,54311,95103,1,4,6,0,135.2426479,22,35.09572068,0,0,2,2.1395,0
3684111,17600,23187,94884,1,4,8,0,146.1207368,20,29.68538222,1,0,0,1.8807,0
3682711,12100,72899,94880,1,4,9,0,190.7,30,-1,1,3,1,1.749,0
3683120,20600,93660,94875,1,4,1,0,119.276051,20,33.71161545,0,1,0,1.6365,0
3685944,24600,69514,94636,1,4,7,1,137.5556217,26,35.57529668,0,0,3,2.3753,0
3684082,14000,65336,94498,1,4,10,0,183.4007551,19,21.30607532,0,0,0,2.2328,0
3683489,16500,82768,94370,1,4,8,2,359.0506602,42,39.07062731,0,0,0,2.1872,0
3683538,20100,85603,94180,1,4,2,0,124.9,20,-1,0,1,0,2.3733,0
3683412,18800,63889,94015,1,4,9,0,110,14,25.79335659,0,0,0,1.7526,0
3686060,24900,64436,93192,1,4,7,1,121.3514204,25,34.69608867,0,1,4,1.3742,0
3684063,22800,73179,92941,1,4,8,1,110.5702924,26,34.62442256,1,0,3,2.273,0
3684368,16200,81044,92923,1,4,8,2,344.4989168,41,37.56797663,1,1,0,0.35868,0
3683494,15600,74660,92709,1,4,9,1,340.0892634,42,37.48461725,1,0,0,1.5406,0
3684573,20300,25855,92533,1,4,7,0,157.2693203,21,28.3004395,0,0,0,1.5417,0
3683653,25200,66837,92524,1,4,8,1,136.6650702,26,34.57587631,1,1,4,1.6467,0
3683027,13800,73499,91980,1,4,9,2,348.9666667,42,-1,0,1,0,2.601,0
3685712,20100,28339,91684,1,4,10,0,144.6374388,20,30.21689334,0,0,0,2.5838,0
3684323,17000,61746,91651,1,4,9,0,203.0534356,20,21.35825451,0,0,0,2.5804,0
3682672,7500,72638,91405,1,4,3.5,0,129.8333333,26,-1,0,0,0,0.94674,0
3682926,6000,82811,91155,1,4,2,-1,0,0,27.60527352,0,0,0,0.63784,0
3684993,20000,25488,90031,1,4,8,0,139.9905144,20,30.28109245,0,0,0,2.0794,0
3685606,21100,52310,90011,1,4,5,1,91.4254746,24,41.97624947,1,2,3,0.29026,1
3684821,15100,49899,89980,1,4,5.5,0,131.8666667,22,-1,0,0,2,1.3748,0
3684086,11200,75291,89956,1,4,9,0,164.7035554,12,39.28188478,0,0,1,2.2187,0
3685953,23100,68174,89947,1,4,8,0,141.7144149,25,33.7049437,1,1,4,1.6132,0
3684760,7500,75210,89885,1,4,0,-1,0,0,27.21199961,0,0,0,1.5307,0
3685638,17300,59597,89695,1,4,9,0,110,16,23.35562321,0,0,1,0.97658,0
3684009,5100,74124,89620,1,4,0.3,-1,0,0,-1,0,0,0,2.1846,0
3684053,13900,57380,89401,1,4,9,0,184.1093606,19,22.65339555,0,0,0,2.4333,0
3683933,14400,60710,89304,1,4,8,0,206.6830398,20,20.99981184,0,0,0,2.649,0
3683565,11600,70308,89079,1,4,9,0,170.401652,11,40.18443006,0,0,0,1.8552,0
3684017,22100,63899,88980,1,4,8,1,134.2666667,26,-1,0,1,4,2.4181,0
3684649,16400,55974,88850,1,4,11,0,110,16,24.69929369,0,0,1,0.34722,0
3682909,21000,61301,88639,1,4,9,0,165.2489323,63,40.93143334,0,3,1,1.5841,1
3684518,11100,76857,88587,1,4,9,0,176.4118267,12,39.22677518,0,0,0,0.4043,0
3684988,16900,27522,88211,1,4,8,0,123.463272,12,55.97202222,0,0,0,0.92711,1
3683969,15100,57799,88180,1,4,10,-1,0,0,-1,0,0,0,1.1694,1
3682860,15100,54160,87980,1,4,10,0,110,16,-1,0,0,1,2.1438,0
3682657,13700,55763,87480,1,4,9,0,194.7666667,20,-1,0,0,0,1.2435,0
3684418,8300,62502,86762,1,4,15,0,220.5658125,18,24.64662135,1,0,0,1.7865,0
3683646,17300,32972,85634,1,4,7,0,164.3947887,20,28.28488887,0,0,1,2.08,0
3686058,18600,26288,85532,1,4,7,0,153.0406589,21,27.36620808,0,0,1,2.1559,0
3683518,11200,68683,85444,1,4,2,0,118.9983043,14,36.05425176,0,0,0,1.9905,1
3686215,22700,34125,85404,1,4,9,0,278.8486564,18,38.0156832,0,0,0,2.3727,0
3684632,12400,79737,85189,1,4,8,0,174.8386239,11,37.8344708,1,0,0,2.2058,0
3685980,5100,71470,85080,1,4,1.4,1,83.13333333,13,-1,0,0,0,2.5731,1
3684177,9600,69899,84980,1,4,9,1,176.5666667,12,-1,0,0,1,0.72771,0
3684714,17100,23099,84980,1,4,9,0,150.0666667,21,-1,0,0,1,1.3524,0
3685219,19000,61328,84970,1,4,8,1,167.1793992,64,40.44670481,0,3,2,1.4058,1
3685044,22900,39065,84387,1,4,11,0,277.121973,19,38.97836653,0,0,0,1.9247,0
3685884,12400,72998,84230,1,4,4,-1,0,0,40.23228314,0,0,0,1.6992,1
3684996,11600,66899,82980,1,4,4,-1,0,0,-1,0,0,0,0.4628,1
3684016,15900,57999,82980,1,4,2,1,285.0666667,27,-1,0,1,4,0.69625,1
3683405,10700,61193,82626,1,4,5,4,88.85916929,13,36.40514815,0,0,2,1.6049,1
3683842,14000,0,80848,1,4,18,0,279.3014245,7,43.32320023,0,0,1,1.3148,1
3683810,5100,59799,80780,1,4,15,0,220.1333333,18,-1,1,0,1,2.2926,0
3683283,15100,18799,80380,1,4,7,1,143,12,-1,0,0,0,0.29965,1
3686152,23700,36337,80156,1,4,10,0,290.7015389,19,39.93995455,0,0,0,1.0678,0
3685691,7600,57239,79980,1,4,4,5,87.23333333,14,-1,0,0,3,1.1868,1
3684077,5800,74071,79826,1,4,0,0,158.0097747,28,47.42522866,0,0,0,1.9476,1
3684566,17900,44225,79631,1,4,4,0,247.7969491,32,32.51901207,0,0,3,1.0285,0
3685831,21000,66474,79396,1,4,13,1,108.2695126,28,28.39233702,0,2,7,1.4068,1
3685435,10900,57791,78880,1,4,15,3,330.1666667,14,-1,0,0,1,1.1136,1
3682922,16500,50840,78781,1,4,4,0,267.040799,32,32.91435701,0,0,2,2.5947,0
3684918,18100,50308,78384,1,4,9,0,192.2820789,42,39.49302397,0,0,0,1.6087,0
3685021,7300,62228,77987,1,4,8,0,56.35880309,23,38.65027711,0,0,1,0.53848,0
3683733,17600,56546,77980,1,4,11,2,93.3,29,-1,0,3,7,1.6844,1
3685285,22000,53357,77435,1,4,10,0,193.8877492,42,40.96631078,0,0,1,0.14939,0
3685625,14200,51622,77187,1,4,21,0,200.533048,15,25.10214722,1,0,0,1.9411,0
3683924,22500,40504,76966,1,4,9,0,277.275914,19,39.7401928,1,0,0,0.68284,0
3682673,22600,40783,76875,1,4,8,0,271.2601967,18,39.96457279,1,0,0,1.8619,0
3683965,16500,47327,76463,1,4,4,0,233.3155447,31,33.11683578,0,0,3,1.5505,0
3685059,7600,60091,76455,1,4,8,0,61.50362521,24,39.29051238,1,0,2,2.4852,0
3683568,37800,31586,76434,1,4,5,0,193.3516702,18,23.88340882,0,0,2,1.4153,0
3684290,8700,66265,75937,1,4,8,0,73.91672107,25,39.67040874,1,0,2,2.3629,0
3684285,22000,52634,75352,1,4,5,1,218.0209402,23,34.02591498,0,0,6,1.6614,1
3685230,18700,51835,75258,1,4,3,0,200.8017542,21,37.00564584,0,0,0,1.8867,1
3683996,22000,53497,74760,1,4,10,1,192.5519093,42,40.50010197,1,0,1,0.85058,0
3684035,15300,47099,74490,1,4,17,0,175.5215618,23,41.87337612,0,0,0,1.7415,0
3685346,16600,48573,73700,1,4,17,0,187.4730715,23,38.38360781,1,0,0,0.90604,0
3682727,11600,64270,73616,1,4,2,0,163.1162539,35,39.80119896,0,0,1,1.8887,0
3684108,12800,61739,73521,1,4,1,0,158.8924467,35,41.66169171,0,0,2,0.66557,0
3684807,40400,33198,73360,1,4,4,0,185.5375891,18,24.38448111,0,0,1,0.72095,0
3684905,38200,33345,73269,1,4,5,0,181.847815,18,23.83041534,0,0,1,2.0261,0
3683459,10500,62341,73177,1,4,8,0,48.61067763,24,38.89482776,0,0,1,1.6024,0
3683446,11300,19395,73120,1,4,20,1,400.2426919,12,23.38450457,0,0,1,1.2318,0
3685984,8800,57906,73049,1,4,14,0,241.4372819,31,37.90748089,0,0,3,1.3015,0
3684831,11300,62651,72983,1,4,13,0,227.5659049,31,38.34979805,0,0,3,0.33128,0
3683999,9900,63790,72960,1,4,7,0,33.41493353,24,39.38186986,0,0,2,2.1022,0
3684170,25100,0,72950,1,4,1.8,0,199.8,18,-1,1,4,0,1.9988,1
3685732,14300,44311,72926,1,4,19,0,197.1321341,15,23.78320187,0,0,0,2.2662,0
3685370,8700,58745,72713,1,4,14,0,234.1716005,32,39.78508785,0,0,3,1.9347,0
3683330,13100,49167,72410,1,4,19,0,193.3644746,15,23.62710487,0,0,0,2.3191,0
3684691,10100,64274,72398,1,4,14,0,208.6173064,31,38.87794908,1,0,3,2.5377,0
3685996,7200,58538,72392,1,4,14,0,121.0334646,20,43.68874666,1,0,0,1.5743,0
3685231,15000,44487,72311,1,4,6,0,157.3317445,11,28.17444054,0,0,2,1.1019,0
3682933,18200,46044,72180,1,4,11,0,179.1920777,42,40.58402248,1,0,0,2.4702,0
3685703,19100,46199,71980,1,4,5,1,216.0333333,24,-1,0,1,6,1.3418,1
3685177,38500,31357,71801,1,4,4,0,192.9755584,17,24.99536247,0,0,2,2.4368,0
3685119,21800,46923,71608,1,4,10,0,178.6020656,41,37.13536175,0,0,1,2.1835,0
3685214,16000,46630,71501,1,4,18,0,193.1442355,22,40.37176991,0,0,0,1.15,0
3684576,18600,49266,71465,1,4,10,0,176.3870489,42,37.78222165,0,0,1,1.4265,0
3683404,38800,33364,71429,1,4,6,0,173.767888,17,25.32284163,0,0,2,1.9724,0
3682963,16100,49899,71110,1,4,2.5,0,190.7,22,-1,0,0,0,2.5509,1
3682929,10700,53099,70980,1,4,2,0,225.2333333,39,-1,1,0,5,2.1349,1
3684774,11000,17181,70763,1,4,19,1,405.9043933,11,23.62012437,0,0,0,1.6443,0
3685275,9400,63465,70531,1,4,14,0,139.3373521,19,42.49370297,0,0,0,0.21195,0
3683516,6500,53375,70137,1,4,7,3,165.3154099,30,21.14798157,0,0,1,2.1193,0
3686114,14400,31506,70098,1,4,6,0,256.7195673,15,23.0729138,0,0,0,1.4841,0
3684414,15600,46745,70062,1,4,7,0,153.1680601,12,30.14149723,0,0,2,1.9387,0
3682679,13400,57777,69887,1,4,1,0,155.4848138,35,41.12915349,0,0,2,0.70712,0
3683434,15500,32754,69643,1,4,7,0,257.2275509,16,23.3203728,1,0,1,2.3282,0
3685918,18600,46454,69166,1,4,19,0,188.2301325,22,38.19814386,0,0,0,1.7095,0
3683986,11400,16014,69093,1,4,22,2,404.5149997,12,22.17824452,0,0,0,2.5425,0
3685648,17200,46852,69066,1,4,6,0,166.6277883,11,29.2591436,0,0,2,1.9741,0
3683863,16000,38759,68892,1,4,9,0,251.9275029,16,22.18526323,0,0,1,2.6382,0
3683163,18100,44899,68480,1,4,10,0,191.8,42,-1,1,0,1,1.0295,0
3686098,11200,17329,68479,1,4,20,2,404.9654009,12,21.76864261,0,0,1,1.3519,0
3683056,5000,57360,68474,1,4,8,4,184.6356132,30,22.80542355,0,0,0,2.4134,0
3682883,6800,58640,68205,1,4,9,3,174.5744163,31,23.59701323,0,0,1,0.43957,0
3684071,11100,57453,68202,1,4,14,0,216.4317939,32,36.5793479,0,0,3,1.2645,0
3682917,15800,46023,67944,1,4,6,0,156.7547891,12,28.80791858,0,0,2,2.6491,0
3684382,10600,57271,67940,1,4,1.5,0,159.2666667,35,-1,0,0,2,1.8767,0
3684074,8600,54999,66880,1,4,15,0,230.2666667,32,-1,0,0,4,1.3527,0
3685733,10900,52499,66680,1,4,2,0,111.5666667,26,-1,0,0,5,1.4944,1
3684289,16000,42522,66438,1,4,4,0,147.8278925,12,30.29912984,0,0,1,1.2409,0
3684940,14800,35731,66240,1,4,7,0,278.7940868,16,23.71535928,1,0,0,2.0286,0
3683152,19000,44504,65469,1,4,15,0,190.0084559,23,38.58108327,0,0,0,1.7289,0
3684018,15100,42556,64980,1,4,18,0,182.6,23,-1,0,0,0,1.3742,0
3685317,4500,53868,63849,1,4,7,3,163.3900107,30,23.59107924,1,0,0,1.6307,0
3685577,4200,57891,63777,1,4,7,4,166.505037,31,22.28817437,0,0,1,0.74378,0
3684833,14000,48009,63581,1,4,5,0,154.7353987,12,29.97468739,0,0,1,1.8315,0
3685721,28100,27941,63480,1,4,14,4,122.7333333,28,-1,1,2,4,1.7794,1
3685083,4000,52724,62980,1,4,8,4,172.6666667,31,-1,0,0,1,0.33746,0
3683366,15600,36549,62943,1,4,6,0,261.8567886,16,24.30905935,1,0,0,0.47515,0
3684393,13600,41899,62780,1,4,6,0,154.1666667,12,-1,0,0,2,2.5141,0
3686089,12100,29499,61230,1,4,7.5,0,265.8,16,-1,1,0,1,1.6197,0
3683757,18400,26881,59532,1,4,15,0,184.6144149,19,36.30961798,0,0,1,1.5419,0
3685377,20100,27681,58293,1,4,16,0,186.1706372,20,38.69480699,0,0,1,0.97988,0
3686137,17800,36152,57400,1,4,3,0,268.7835088,34,37.94457008,0,0,1,1.2977,0
3683826,15500,9973,57115,1,4,4,0,311.3667568,16,17.61120617,0,0,0,1.655,0
3683418,15000,36019,57075,1,4,4,0,240.0236755,35,38.18162353,0,0,1,2.2922,0
3686159,18200,23827,55714,1,4,17,0,176.8953545,19,37.95552227,0,0,0,0.80416,0
3682748,14600,41810,54965,1,4,4,0,255.6645258,35,38.73467961,0,0,0,2.0141,0
3685398,22500,25484,54029,1,4,20,0,252.358003,19,25.21270637,0,0,0,0.36442,1
3686196,16100,32817,52462,1,4,3,0,260.5710207,34,40.357344,0,0,0,2.1358,0
3684598,14800,9997,51633,1,4,3,0,303.652472,16,18.43392382,0,0,0,1.2166,0
3682870,17700,38956,50913,1,4,6,0,240.2016301,35,39.31107072,0,0,1,2.5641,0
